PARENT_GARD,CHILD_GARD
GARD:0012234,GARD:0018718
GARD:0012232,GARD:0018718
GARD:0010294,GARD:0018718
GARD:0004954,GARD:0018718
GARD:0010541,GARD:0018721
GARD:0008722,GARD:0018721
GARD:0008721,GARD:0018721
GARD:0008553,GARD:0018721
GARD:0000359,GARD:0018726
GARD:0001301,GARD:0018726
GARD:0003049,GARD:0018726
GARD:0004832,GARD:0018726
GARD:0004833,GARD:0018726
GARD:0004834,GARD:0018726
GARD:0004835,GARD:0018726
GARD:0017637,GARD:0018726
GARD:0017919,GARD:0018726
GARD:0019375,GARD:0018748
GARD:0009517,GARD:0018748
GARD:0019243,GARD:0018749
GARD:0017905,GARD:0018749
GARD:0017819,GARD:0018749
GARD:0017694,GARD:0018749
GARD:0017693,GARD:0018749
GARD:0010667,GARD:0018749
GARD:0010537,GARD:0018749
GARD:0010536,GARD:0018749
GARD:0010138,GARD:0018749
GARD:0007008,GARD:0018749
GARD:0002028,GARD:0018749
GARD:0017092,GARD:0018754
GARD:0017091,GARD:0018754
GARD:0016976,GARD:0018754
GARD:0011908,GARD:0018757
GARD:0008216,GARD:0018757
GARD:0007252,GARD:0018757
GARD:0006286,GARD:0018757
GARD:0003321,GARD:0018757
GARD:0003283,GARD:0018757
GARD:0019182,GARD:0018761
GARD:0008707,GARD:0018761
GARD:0008659,GARD:0018761
GARD:0000225,GARD:0018761
GARD:0021298,GARD:0018768
GARD:0017764,GARD:0018768
GARD:0016542,GARD:0018768
GARD:0004439,GARD:0018768
GARD:0003103,GARD:0018768
GARD:0022307,GARD:0018769
GARD:0007220,GARD:0018769
GARD:0003622,GARD:0018769
GARD:0002462,GARD:0018769
GARD:0022192,GARD:0018771
GARD:0021520,GARD:0018771
GARD:0021322,GARD:0018771
GARD:0020760,GARD:0018771
GARD:0018814,GARD:0018771
GARD:0018028,GARD:0018771
GARD:0017865,GARD:0018771
GARD:0017723,GARD:0018771
GARD:0017616,GARD:0018771
GARD:0017095,GARD:0018771
GARD:0016569,GARD:0018771
GARD:0010522,GARD:0018771
GARD:0010423,GARD:0018771
GARD:0006877,GARD:0018771
GARD:0021097,GARD:0018772
GARD:0021096,GARD:0018772
GARD:0021095,GARD:0018772
GARD:0021094,GARD:0018772
GARD:0021093,GARD:0018772
GARD:0019668,GARD:0018779
GARD:0019667,GARD:0018779
GARD:0019666,GARD:0018779
GARD:0021467,GARD:0018783
GARD:0021463,GARD:0018783
GARD:0019409,GARD:0018783
GARD:0021979,GARD:0018785
GARD:0019282,GARD:0018785
GARD:0019277,GARD:0018785
GARD:0019276,GARD:0018785
GARD:0019275,GARD:0018785
GARD:0019776,GARD:0018786
GARD:0019260,GARD:0018786
GARD:0013319,GARD:0018790
GARD:0013160,GARD:0018790
GARD:0020974,GARD:0018796
GARD:0017268,GARD:0018796
GARD:0021554,GARD:0018797
GARD:0009325,GARD:0018797
GARD:0019633,GARD:0018798
GARD:0019632,GARD:0018798
GARD:0016539,GARD:0018801
GARD:0007731,GARD:0018801
GARD:0002872,GARD:0018801
GARD:0009683,GARD:0018802
GARD:0000005,GARD:0018802
GARD:0019521,GARD:0018810
GARD:0019520,GARD:0018810
GARD:0019519,GARD:0018810
GARD:0019518,GARD:0018810
GARD:0022015,GARD:0018814
GARD:0018012,GARD:0018814
GARD:0018006,GARD:0018814
GARD:0017999,GARD:0018814
GARD:0017966,GARD:0018814
GARD:0017864,GARD:0018814
GARD:0017863,GARD:0018814
GARD:0017856,GARD:0018814
GARD:0017854,GARD:0018814
GARD:0017831,GARD:0018814
GARD:0017827,GARD:0018814
GARD:0017799,GARD:0018814
GARD:0017775,GARD:0018814
GARD:0017765,GARD:0018814
GARD:0017759,GARD:0018814
GARD:0017727,GARD:0018814
GARD:0017700,GARD:0018814
GARD:0017699,GARD:0018814
GARD:0017589,GARD:0018814
GARD:0017569,GARD:0018814
GARD:0017487,GARD:0018814
GARD:0017456,GARD:0018814
GARD:0017455,GARD:0018814
GARD:0017454,GARD:0018814
GARD:0017453,GARD:0018814
GARD:0017452,GARD:0018814
GARD:0017428,GARD:0018814
GARD:0017425,GARD:0018814
GARD:0017233,GARD:0018814
GARD:0017232,GARD:0018814
GARD:0017171,GARD:0018814
GARD:0017035,GARD:0018814
GARD:0016950,GARD:0018814
GARD:0016949,GARD:0018814
GARD:0012893,GARD:0018814
GARD:0012892,GARD:0018814
GARD:0012652,GARD:0018814
GARD:0010992,GARD:0018814
GARD:0010710,GARD:0018814
GARD:0010593,GARD:0018814
GARD:0009951,GARD:0018814
GARD:0004927,GARD:0018814
GARD:0003885,GARD:0018814
GARD:0002542,GARD:0018814
GARD:0022334,GARD:0018815
GARD:0013425,GARD:0018815
GARD:0000102,GARD:0018815
GARD:0019708,GARD:0018816
GARD:0019707,GARD:0018816
GARD:0009665,GARD:0018816
GARD:0005495,GARD:0018816
GARD:0020980,GARD:0018818
GARD:0017269,GARD:0018818
GARD:0020406,GARD:0018833
GARD:0019022,GARD:0018833
GARD:0007354,GARD:0018833
GARD:0021863,GARD:0018844
GARD:0020698,GARD:0018844
GARD:0019983,GARD:0018844
GARD:0019982,GARD:0018844
GARD:0019981,GARD:0018844
GARD:0022200,GARD:0018850
GARD:0021792,GARD:0018850
GARD:0021791,GARD:0018850
GARD:0010175,GARD:0018850
GARD:0009304,GARD:0018850
GARD:0022328,GARD:0018851
GARD:0022327,GARD:0018851
GARD:0021085,GARD:0018851
GARD:0021932,GARD:0018857
GARD:0021757,GARD:0018857
GARD:0019750,GARD:0018857
GARD:0022418,GARD:0018873
GARD:0022413,GARD:0018873
GARD:0020148,GARD:0018873
GARD:0020121,GARD:0018873
GARD:0018787,GARD:0018873
GARD:0017726,GARD:0018873
GARD:0016639,GARD:0018873
GARD:0010766,GARD:0018873
GARD:0010418,GARD:0018873
GARD:0009670,GARD:0018873
GARD:0007867,GARD:0018873
GARD:0004477,GARD:0018873
GARD:0004381,GARD:0018873
GARD:0002684,GARD:0018873
GARD:0002320,GARD:0018873
GARD:0002237,GARD:0018873
GARD:0000731,GARD:0018873
GARD:0019426,GARD:0018874
GARD:0019417,GARD:0018874
GARD:0019348,GARD:0018874
GARD:0003007,GARD:0018874
GARD:0021434,GARD:0018875
GARD:0021015,GARD:0018875
GARD:0021014,GARD:0018875
GARD:0021013,GARD:0018875
GARD:0021012,GARD:0018875
GARD:0021011,GARD:0018875
GARD:0020324,GARD:0018875
GARD:0020310,GARD:0018875
GARD:0020307,GARD:0018875
GARD:0020289,GARD:0018875
GARD:0020276,GARD:0018875
GARD:0021925,GARD:0018876
GARD:0019833,GARD:0018876
GARD:0019832,GARD:0018876
GARD:0022488,GARD:0018877
GARD:0020278,GARD:0018877
GARD:0020277,GARD:0018877
GARD:0020276,GARD:0018877
GARD:0020275,GARD:0018877
GARD:0020272,GARD:0018877
GARD:0020269,GARD:0018877
GARD:0020265,GARD:0018877
GARD:0020260,GARD:0018877
GARD:0020258,GARD:0018877
GARD:0019017,GARD:0018877
GARD:0019015,GARD:0018877
GARD:0019013,GARD:0018877
GARD:0018932,GARD:0018877
GARD:0020131,GARD:0018878
GARD:0020130,GARD:0018878
GARD:0013030,GARD:0018878
GARD:0012980,GARD:0018878
GARD:0006987,GARD:0018878
GARD:0000915,GARD:0018878
GARD:0022460,GARD:0018879
GARD:0022416,GARD:0018879
GARD:0021749,GARD:0018879
GARD:0012372,GARD:0018879
GARD:0010949,GARD:0018879
GARD:0009242,GARD:0018879
GARD:0008737,GARD:0018879
GARD:0003117,GARD:0018879
GARD:0002483,GARD:0018879
GARD:0019145,GARD:0018880
GARD:0019091,GARD:0018880
GARD:0012927,GARD:0018880
GARD:0022014,GARD:0018881
GARD:0018844,GARD:0018881
GARD:0021596,GARD:0018882
GARD:0021273,GARD:0018882
GARD:0019985,GARD:0018882
GARD:0019432,GARD:0018882
GARD:0022458,GARD:0018883
GARD:0021930,GARD:0018883
GARD:0021024,GARD:0018883
GARD:0021023,GARD:0018883
GARD:0021022,GARD:0018883
GARD:0019670,GARD:0018883
GARD:0019103,GARD:0018883
GARD:0017297,GARD:0018883
GARD:0013007,GARD:0018883
GARD:0002659,GARD:0018883
GARD:0002641,GARD:0018883
GARD:0002640,GARD:0018883
GARD:0021333,GARD:0018884
GARD:0021332,GARD:0018884
GARD:0018974,GARD:0018884
GARD:0017378,GARD:0018884
GARD:0016636,GARD:0018884
GARD:0010739,GARD:0018884
GARD:0010670,GARD:0018884
GARD:0007672,GARD:0018884
GARD:0007065,GARD:0018884
GARD:0004611,GARD:0018884
GARD:0018790,GARD:0018885
GARD:0012476,GARD:0018885
GARD:0012472,GARD:0018885
GARD:0011890,GARD:0018885
GARD:0019872,GARD:0018886
GARD:0019871,GARD:0018886
GARD:0020764,GARD:0018887
GARD:0020761,GARD:0018887
GARD:0020546,GARD:0018887
GARD:0012679,GARD:0018887
GARD:0019477,GARD:0018888
GARD:0019473,GARD:0018888
GARD:0019471,GARD:0018888
GARD:0018917,GARD:0018888
GARD:0018026,GARD:0018889
GARD:0017655,GARD:0018889
GARD:0017635,GARD:0018889
GARD:0017420,GARD:0018889
GARD:0010905,GARD:0018889
GARD:0006425,GARD:0018889
GARD:0006274,GARD:0018889
GARD:0004863,GARD:0018889
GARD:0004695,GARD:0018889
GARD:0000640,GARD:0018889
GARD:0000346,GARD:0018889
GARD:0000039,GARD:0018889
GARD:0007383,GARD:0018890
GARD:0022468,GARD:0018890
GARD:0022456,GARD:0018890
GARD:0022247,GARD:0018890
GARD:0022231,GARD:0018890
GARD:0022192,GARD:0018890
GARD:0022050,GARD:0018890
GARD:0022015,GARD:0018890
GARD:0021819,GARD:0018890
GARD:0021752,GARD:0018890
GARD:0021603,GARD:0018890
GARD:0021348,GARD:0018890
GARD:0021323,GARD:0018890
GARD:0021159,GARD:0018890
GARD:0018938,GARD:0018890
GARD:0018815,GARD:0018890
GARD:0018035,GARD:0018890
GARD:0018033,GARD:0018890
GARD:0018018,GARD:0018890
GARD:0018012,GARD:0018890
GARD:0017999,GARD:0018890
GARD:0017994,GARD:0018890
GARD:0017991,GARD:0018890
GARD:0017990,GARD:0018890
GARD:0017987,GARD:0018890
GARD:0017983,GARD:0018890
GARD:0017940,GARD:0018890
GARD:0017936,GARD:0018890
GARD:0017865,GARD:0018890
GARD:0017864,GARD:0018890
GARD:0017856,GARD:0018890
GARD:0017827,GARD:0018890
GARD:0017806,GARD:0018890
GARD:0017794,GARD:0018890
GARD:0017793,GARD:0018890
GARD:0017775,GARD:0018890
GARD:0017771,GARD:0018890
GARD:0017769,GARD:0018890
GARD:0017767,GARD:0018890
GARD:0017759,GARD:0018890
GARD:0017727,GARD:0018890
GARD:0017700,GARD:0018890
GARD:0017699,GARD:0018890
GARD:0017643,GARD:0018890
GARD:0017617,GARD:0018890
GARD:0017615,GARD:0018890
GARD:0017564,GARD:0018890
GARD:0017517,GARD:0018890
GARD:0017515,GARD:0018890
GARD:0017503,GARD:0018890
GARD:0017487,GARD:0018890
GARD:0017378,GARD:0018890
GARD:0017365,GARD:0018890
GARD:0017321,GARD:0018890
GARD:0017228,GARD:0018890
GARD:0017225,GARD:0018890
GARD:0017171,GARD:0018890
GARD:0017123,GARD:0018890
GARD:0017026,GARD:0018890
GARD:0016709,GARD:0018890
GARD:0016669,GARD:0018890
GARD:0016621,GARD:0018890
GARD:0016549,GARD:0018890
GARD:0016537,GARD:0018890
GARD:0016486,GARD:0018890
GARD:0016479,GARD:0018890
GARD:0013488,GARD:0018890
GARD:0013319,GARD:0018890
GARD:0013264,GARD:0018890
GARD:0013202,GARD:0018890
GARD:0013160,GARD:0018890
GARD:0012963,GARD:0018890
GARD:0012681,GARD:0018890
GARD:0012678,GARD:0018890
GARD:0012632,GARD:0018890
GARD:0012505,GARD:0018890
GARD:0012472,GARD:0018890
GARD:0011899,GARD:0018890
GARD:0011890,GARD:0018890
GARD:0010891,GARD:0018890
GARD:0010870,GARD:0018890
GARD:0010761,GARD:0018890
GARD:0010739,GARD:0018890
GARD:0010731,GARD:0018890
GARD:0010730,GARD:0018890
GARD:0010716,GARD:0018890
GARD:0010594,GARD:0018890
GARD:0010423,GARD:0018890
GARD:0010335,GARD:0018890
GARD:0010327,GARD:0018890
GARD:0010323,GARD:0018890
GARD:0010322,GARD:0018890
GARD:0010237,GARD:0018890
GARD:0010039,GARD:0018890
GARD:0009870,GARD:0018890
GARD:0009848,GARD:0018890
GARD:0009741,GARD:0018890
GARD:0009298,GARD:0018890
GARD:0009265,GARD:0018890
GARD:0008595,GARD:0018890
GARD:0008539,GARD:0018890
GARD:0008397,GARD:0018890
GARD:0007893,GARD:0018890
GARD:0007731,GARD:0018890
GARD:0007695,GARD:0018890
GARD:0007654,GARD:0018890
GARD:0007639,GARD:0018890
GARD:0007473,GARD:0018890
GARD:0000005,GARD:0018890
GARD:0000049,GARD:0018890
GARD:0000194,GARD:0018890
GARD:0000262,GARD:0018890
GARD:0000547,GARD:0018890
GARD:0000617,GARD:0018890
GARD:0000770,GARD:0018890
GARD:0001191,GARD:0018890
GARD:0001521,GARD:0018890
GARD:0001608,GARD:0018890
GARD:0001903,GARD:0018890
GARD:0002442,GARD:0018890
GARD:0002443,GARD:0018890
GARD:0002578,GARD:0018890
GARD:0002847,GARD:0018890
GARD:0002943,GARD:0018890
GARD:0003129,GARD:0018890
GARD:0003230,GARD:0018890
GARD:0003531,GARD:0018890
GARD:0003671,GARD:0018890
GARD:0003807,GARD:0018890
GARD:0003908,GARD:0018890
GARD:0003953,GARD:0018890
GARD:0003956,GARD:0018890
GARD:0005061,GARD:0018890
GARD:0005287,GARD:0018890
GARD:0005622,GARD:0018890
GARD:0005691,GARD:0018890
GARD:0005758,GARD:0018890
GARD:0005783,GARD:0018890
GARD:0005854,GARD:0018890
GARD:0005984,GARD:0018890
GARD:0006426,GARD:0018890
GARD:0006468,GARD:0018890
GARD:0006476,GARD:0018890
GARD:0006522,GARD:0018890
GARD:0006569,GARD:0018890
GARD:0006667,GARD:0018890
GARD:0006675,GARD:0018890
GARD:0006710,GARD:0018890
GARD:0006817,GARD:0018890
GARD:0006830,GARD:0018890
GARD:0006844,GARD:0018890
GARD:0006877,GARD:0018890
GARD:0006968,GARD:0018890
GARD:0007009,GARD:0018890
GARD:0007144,GARD:0018890
GARD:0007206,GARD:0018890
GARD:0007207,GARD:0018890
GARD:0007219,GARD:0018890
GARD:0021627,GARD:0018891
GARD:0021263,GARD:0018891
GARD:0021261,GARD:0018891
GARD:0009628,GARD:0018891
GARD:0021982,GARD:0018892
GARD:0021720,GARD:0018892
GARD:0020547,GARD:0018892
GARD:0019039,GARD:0018892
GARD:0018854,GARD:0018892
GARD:0017713,GARD:0018892
GARD:0016660,GARD:0018892
GARD:0010072,GARD:0018892
GARD:0007251,GARD:0018892
GARD:0007035,GARD:0018892
GARD:0006958,GARD:0018892
GARD:0004129,GARD:0018892
GARD:0001303,GARD:0018892
GARD:0021132,GARD:0018893
GARD:0020225,GARD:0018893
GARD:0020224,GARD:0018893
GARD:0019764,GARD:0018893
GARD:0017374,GARD:0018893
GARD:0010877,GARD:0018893
GARD:0010828,GARD:0018893
GARD:0009652,GARD:0018893
GARD:0021917,GARD:0018894
GARD:0021916,GARD:0018894
GARD:0020465,GARD:0018894
GARD:0020460,GARD:0018894
GARD:0020458,GARD:0018894
GARD:0022023,GARD:0018895
GARD:0022022,GARD:0018895
GARD:0021801,GARD:0018904
GARD:0021036,GARD:0018904
GARD:0021035,GARD:0018904
GARD:0021034,GARD:0018904
GARD:0013124,GARD:0018904
GARD:0007501,GARD:0018904
GARD:0021020,GARD:0018905
GARD:0021019,GARD:0018905
GARD:0017737,GARD:0018906
GARD:0006389,GARD:0018906
GARD:0005194,GARD:0018906
GARD:0022383,GARD:0018907
GARD:0021959,GARD:0018907
GARD:0021626,GARD:0018907
GARD:0021152,GARD:0018907
GARD:0020016,GARD:0018907
GARD:0019367,GARD:0018907
GARD:0018853,GARD:0018907
GARD:0016583,GARD:0018907
GARD:0012015,GARD:0018907
GARD:0007146,GARD:0018907
GARD:0004898,GARD:0018907
GARD:0003077,GARD:0018907
GARD:0002998,GARD:0018907
GARD:0001820,GARD:0018907
GARD:0021989,GARD:0018911
GARD:0021964,GARD:0018911
GARD:0021960,GARD:0018911
GARD:0021871,GARD:0018911
GARD:0021824,GARD:0018911
GARD:0021533,GARD:0018911
GARD:0021485,GARD:0018911
GARD:0019875,GARD:0018911
GARD:0019819,GARD:0018911
GARD:0019114,GARD:0018911
GARD:0018823,GARD:0018911
GARD:0012868,GARD:0018911
GARD:0012811,GARD:0018911
GARD:0012779,GARD:0018911
GARD:0010768,GARD:0018911
GARD:0009643,GARD:0018911
GARD:0008703,GARD:0018911
GARD:0007855,GARD:0018911
GARD:0007713,GARD:0018911
GARD:0007664,GARD:0018911
GARD:0006121,GARD:0018911
GARD:0001613,GARD:0018911
GARD:0022438,GARD:0018915
GARD:0022140,GARD:0018915
GARD:0021802,GARD:0018915
GARD:0020446,GARD:0018915
GARD:0020325,GARD:0018915
GARD:0020287,GARD:0018915
GARD:0020286,GARD:0018915
GARD:0020285,GARD:0018915
GARD:0020284,GARD:0018915
GARD:0020283,GARD:0018915
GARD:0020282,GARD:0018915
GARD:0020281,GARD:0018915
GARD:0020280,GARD:0018915
GARD:0020279,GARD:0018915
GARD:0020099,GARD:0018915
GARD:0020028,GARD:0018915
GARD:0019568,GARD:0018915
GARD:0018890,GARD:0018915
GARD:0017875,GARD:0018915
GARD:0017109,GARD:0018915
GARD:0017082,GARD:0018915
GARD:0012889,GARD:0018915
GARD:0012854,GARD:0018915
GARD:0010711,GARD:0018915
GARD:0009242,GARD:0018915
GARD:0008333,GARD:0018915
GARD:0006895,GARD:0018915
GARD:0002347,GARD:0018915
GARD:0022136,GARD:0018916
GARD:0022108,GARD:0018916
GARD:0019575,GARD:0018917
GARD:0019562,GARD:0018917
GARD:0022262,GARD:0018918
GARD:0022148,GARD:0018918
GARD:0022147,GARD:0018918
GARD:0019882,GARD:0018918
GARD:0017500,GARD:0018918
GARD:0016945,GARD:0018918
GARD:0016576,GARD:0018918
GARD:0010630,GARD:0018918
GARD:0007039,GARD:0018918
GARD:0005258,GARD:0018918
GARD:0020066,GARD:0018924
GARD:0019723,GARD:0018924
GARD:0022298,GARD:0018932
GARD:0022297,GARD:0018932
GARD:0022296,GARD:0018932
GARD:0020650,GARD:0018935
GARD:0019439,GARD:0018935
GARD:0022326,GARD:0018936
GARD:0021950,GARD:0018936
GARD:0021748,GARD:0018936
GARD:0020209,GARD:0018936
GARD:0020095,GARD:0018936
GARD:0017997,GARD:0018936
GARD:0017993,GARD:0018936
GARD:0017776,GARD:0018936
GARD:0001808,GARD:0018936
GARD:0021622,GARD:0018937
GARD:0021528,GARD:0018937
GARD:0021303,GARD:0018937
GARD:0021156,GARD:0018937
GARD:0021155,GARD:0018937
GARD:0021154,GARD:0018937
GARD:0018971,GARD:0018937
GARD:0018970,GARD:0018937
GARD:0018968,GARD:0018937
GARD:0018964,GARD:0018937
GARD:0018963,GARD:0018937
GARD:0018961,GARD:0018937
GARD:0018959,GARD:0018937
GARD:0018953,GARD:0018937
GARD:0018948,GARD:0018937
GARD:0009433,GARD:0018937
GARD:0007837,GARD:0018937
GARD:0006447,GARD:0018937
GARD:0021304,GARD:0018945
GARD:0010761,GARD:0018945
GARD:0010716,GARD:0018945
GARD:0006522,GARD:0018945
GARD:0021841,GARD:0018946
GARD:0021313,GARD:0018946
GARD:0021312,GARD:0018946
GARD:0021308,GARD:0018946
GARD:0021307,GARD:0018946
GARD:0021306,GARD:0018946
GARD:0018973,GARD:0018946
GARD:0018958,GARD:0018946
GARD:0018956,GARD:0018946
GARD:0013202,GARD:0018947
GARD:0013163,GARD:0018947
GARD:0012966,GARD:0018947
GARD:0010954,GARD:0018947
GARD:0010818,GARD:0018947
GARD:0010322,GARD:0018947
GARD:0010223,GARD:0018947
GARD:0008387,GARD:0018947
GARD:0005662,GARD:0018947
GARD:0003824,GARD:0018947
GARD:0003579,GARD:0018947
GARD:0000872,GARD:0018947
GARD:0000467,GARD:0018947
GARD:0000465,GARD:0018947
GARD:0021305,GARD:0018948
GARD:0020634,GARD:0018948
GARD:0017556,GARD:0018948
GARD:0006237,GARD:0018948
GARD:0005939,GARD:0018948
GARD:0003335,GARD:0018948
GARD:0003295,GARD:0018948
GARD:0001855,GARD:0018948
GARD:0020441,GARD:0018949
GARD:0020048,GARD:0018949
GARD:0019046,GARD:0018949
GARD:0021351,GARD:0018950
GARD:0021348,GARD:0018950
GARD:0013594,GARD:0018950
GARD:0003531,GARD:0018950
GARD:0016537,GARD:0018951
GARD:0016481,GARD:0018951
GARD:0012623,GARD:0018951
GARD:0012338,GARD:0018951
GARD:0007006,GARD:0018951
GARD:0004522,GARD:0018951
GARD:0003579,GARD:0018951
GARD:0003024,GARD:0018951
GARD:0010323,GARD:0018952
GARD:0002578,GARD:0018952
GARD:0001608,GARD:0018952
GARD:0022468,GARD:0018953
GARD:0017996,GARD:0018953
GARD:0017321,GARD:0018953
GARD:0016549,GARD:0018953
GARD:0016537,GARD:0018953
GARD:0013177,GARD:0018953
GARD:0010764,GARD:0018953
GARD:0008397,GARD:0018953
GARD:0006667,GARD:0018953
GARD:0002428,GARD:0018953
GARD:0000654,GARD:0018953
GARD:0021821,GARD:0018954
GARD:0021321,GARD:0018954
GARD:0021320,GARD:0018954
GARD:0021317,GARD:0018954
GARD:0018960,GARD:0018954
GARD:0007695,GARD:0018955
GARD:0000194,GARD:0018955
GARD:0016613,GARD:0018956
GARD:0013201,GARD:0018956
GARD:0007512,GARD:0018956
GARD:0002400,GARD:0018956
GARD:0009265,GARD:0018957
GARD:0007548,GARD:0018957
GARD:0006521,GARD:0018957
GARD:0002268,GARD:0018957
GARD:0021311,GARD:0018958
GARD:0008539,GARD:0018959
GARD:0006661,GARD:0018959
GARD:0002708,GARD:0018959
GARD:0004774,GARD:0018960
GARD:0000872,GARD:0018960
GARD:0021158,GARD:0018961
GARD:0021157,GARD:0018961
GARD:0018652,GARD:0018962
GARD:0017894,GARD:0018962
GARD:0017747,GARD:0018962
GARD:0010445,GARD:0018962
GARD:0007473,GARD:0018963
GARD:0006001,GARD:0018963
GARD:0021127,GARD:0018964
GARD:0021126,GARD:0018964
GARD:0021752,GARD:0018965
GARD:0019669,GARD:0018965
GARD:0017806,GARD:0018965
GARD:0016628,GARD:0018965
GARD:0013781,GARD:0018965
GARD:0013644,GARD:0018965
GARD:0008756,GARD:0018965
GARD:0006274,GARD:0018965
GARD:0005748,GARD:0018965
GARD:0004606,GARD:0018965
GARD:0004337,GARD:0018965
GARD:0002943,GARD:0018965
GARD:0000550,GARD:0018965
GARD:0000547,GARD:0018965
GARD:0000546,GARD:0018965
GARD:0000114,GARD:0018965
GARD:0010730,GARD:0018966
GARD:0009298,GARD:0018966
GARD:0017228,GARD:0018967
GARD:0016669,GARD:0018967
GARD:0016635,GARD:0018967
GARD:0013621,GARD:0018967
GARD:0012347,GARD:0018967
GARD:0010267,GARD:0018967
GARD:0009920,GARD:0018967
GARD:0005429,GARD:0018967
GARD:0000019,GARD:0018967
GARD:0018815,GARD:0018968
GARD:0017185,GARD:0018968
GARD:0007219,GARD:0018968
GARD:0000158,GARD:0018968
GARD:0021315,GARD:0018969
GARD:0017886,GARD:0018969
GARD:0017666,GARD:0018969
GARD:0017210,GARD:0018969
GARD:0010283,GARD:0018969
GARD:0009711,GARD:0018969
GARD:0008754,GARD:0018969
GARD:0006189,GARD:0018969
GARD:0006039,GARD:0018969
GARD:0005683,GARD:0018969
GARD:0016631,GARD:0018970
GARD:0010099,GARD:0018970
GARD:0010047,GARD:0018970
GARD:0005681,GARD:0018970
GARD:0017389,GARD:0018971
GARD:0017322,GARD:0018971
GARD:0013201,GARD:0018971
GARD:0003228,GARD:0018971
GARD:0020753,GARD:0018972
GARD:0020752,GARD:0018972
GARD:0018954,GARD:0018972
GARD:0018952,GARD:0018972
GARD:0018887,GARD:0018972
GARD:0021309,GARD:0018973
GARD:0018691,GARD:0018973
GARD:0017793,GARD:0018973
GARD:0017643,GARD:0018973
GARD:0017254,GARD:0018973
GARD:0016523,GARD:0018973
GARD:0010728,GARD:0018973
GARD:0009964,GARD:0018973
GARD:0009730,GARD:0018973
GARD:0009442,GARD:0018973
GARD:0007389,GARD:0018973
GARD:0006529,GARD:0018973
GARD:0006528,GARD:0018973
GARD:0005714,GARD:0018973
GARD:0005686,GARD:0018973
GARD:0004329,GARD:0018973
GARD:0003159,GARD:0018973
GARD:0002520,GARD:0018973
GARD:0002268,GARD:0018973
GARD:0002125,GARD:0018973
GARD:0000600,GARD:0018973
GARD:0010870,GARD:0018974
GARD:0006236,GARD:0018974
GARD:0006749,GARD:0018975
GARD:0003806,GARD:0018975
GARD:0000094,GARD:0018975
GARD:0018979,GARD:0018976
GARD:0018966,GARD:0018976
GARD:0018955,GARD:0018976
GARD:0018950,GARD:0018976
GARD:0021331,GARD:0018977
GARD:0016621,GARD:0018977
GARD:0006968,GARD:0018977
GARD:0006473,GARD:0018977
GARD:0005854,GARD:0018977
GARD:0003953,GARD:0018977
GARD:0000869,GARD:0018977
GARD:0005775,GARD:0018978
GARD:0005723,GARD:0018978
GARD:0003824,GARD:0018978
GARD:0018938,GARD:0018979
GARD:0007482,GARD:0018979
GARD:0003129,GARD:0018979
GARD:0018967,GARD:0018980
GARD:0018965,GARD:0018980
GARD:0018969,GARD:0018981
GARD:0018949,GARD:0018981
GARD:0017286,GARD:0018983
GARD:0017285,GARD:0018983
GARD:0020545,GARD:0018984
GARD:0018992,GARD:0018984
GARD:0018990,GARD:0018984
GARD:0018989,GARD:0018984
GARD:0018988,GARD:0018984
GARD:0018987,GARD:0018984
GARD:0018986,GARD:0018984
GARD:0018985,GARD:0018984
GARD:0012344,GARD:0018984
GARD:0020261,GARD:0018985
GARD:0000476,GARD:0018985
GARD:0021950,GARD:0018986
GARD:0017072,GARD:0018986
GARD:0010923,GARD:0018986
GARD:0007401,GARD:0018986
GARD:0001722,GARD:0018986
GARD:0000059,GARD:0018986
GARD:0016707,GARD:0018987
GARD:0005453,GARD:0018987
GARD:0004603,GARD:0018987
GARD:0000125,GARD:0018987
GARD:0021297,GARD:0018988
GARD:0021294,GARD:0018988
GARD:0021289,GARD:0018988
GARD:0016542,GARD:0018989
GARD:0010983,GARD:0018989
GARD:0004438,GARD:0018989
GARD:0021990,GARD:0018990
GARD:0021825,GARD:0018990
GARD:0021737,GARD:0018990
GARD:0020619,GARD:0018990
GARD:0020052,GARD:0018990
GARD:0018899,GARD:0018990
GARD:0018898,GARD:0018990
GARD:0018694,GARD:0018990
GARD:0017886,GARD:0018990
GARD:0017594,GARD:0018990
GARD:0017355,GARD:0018990
GARD:0017039,GARD:0018990
GARD:0012991,GARD:0018990
GARD:0012820,GARD:0018990
GARD:0012819,GARD:0018990
GARD:0009910,GARD:0018990
GARD:0009443,GARD:0018990
GARD:0008275,GARD:0018990
GARD:0006559,GARD:0018990
GARD:0006243,GARD:0018990
GARD:0003956,GARD:0018990
GARD:0003099,GARD:0018990
GARD:0002824,GARD:0018990
GARD:0002336,GARD:0018990
GARD:0001038,GARD:0018990
GARD:0000453,GARD:0018990
